,Year,Week,BTC_Weekly_Avg_Price,BTC_Close_Price,Weekly_Avg_Fear_Greed,BTC_Weekly_Avg_Volume,BTC_Open_Price,BTC_Weekly_Pct_Change,BTC_Prior_Week_Pct_Change,Fear_Greed_Weekly_Change,Fear_Greed_Prior_Week_Change,M2SL,M2_Monthly_Pct_Change,Funding_Rate
114,2021,2,36398.298549107145,35791.27734,83.71428571428571,72700135916,38356.44141,-6.687700862,32.255743715637564,-11,0,19334.6,1.1758303287824567,0.000701938
115,2021,3,33776.58733258928,32289.37891,70.85714285714286,60491339978.42857,35791.27734,-9.784223133,-6.687700862,-9,-11,19334.6,1.1758303287824567,0.000348027
116,2021,4,32933.59375,33114.35938,72.71428571428571,70719620001.28572,32289.37891,2.5549592364265483,-9.784223133,4,-9,19334.6,1.1758303287824567,0.00026404
117,2021,5,37108.48325892857,38903.44141,80.28571428571429,64274088548.85714,33114.35938,17.482089765627542,2.5549592364265483,9,4,19570.8,1.2216440991797084,0.000758377
118,2021,6,46976.10602678572,48717.28906,91.71428571428571,82860177694,38903.44141,25.226168435251502,17.482089765627542,12,9,19570.8,1.2216440991797084,0.001926063
119,2021,7,52928.76172,57539.94531,92.71428571428571,67219042452.85714,48717.28906,18.109908042463747,25.226168435251502,-2,12,19570.8,1.2216440991797084,0.001987768
120,2021,8,48213.84486607143,45137.76953,72.71428571428571,109525682257.85715,57539.94531,-21.55402775,18.109908042463747,-39,-2,19570.8,1.2216440991797084,0.000509437
121,2021,9,49450.85993303572,51206.69141,72.57142857142857,47587682772.71429,45137.76953,13.44532957216314,-21.55402775,38,-39,19809.6,1.2201851738304015,0.000223309
122,2021,10,56965.97209821428,59302.31641,75,53405510960.28571,51206.69141,15.809701384088825,13.44532957216314,-3,38,19809.6,1.2201851738304015,0.001658418
123,2021,11,57660.80524553572,57523.42188,72.71428571428571,56220363175.28571,59302.31641,-2.999704968,15.809701384088825,-3,-3,19809.6,1.2201851738304015,0.00056106
124,2021,12,54401.15513392857,55950.74609,64.85714285714286,57589833806.42857,57523.42188,-2.733974666,-2.999704968,4,-3,19809.6,1.2201851738304015,0.000173532
125,2021,13,58632.755580357145,58758.55469,73.57142857142857,58335508792.85714,55950.74609,5.018357734,-2.733974666,2,4,19809.6,1.2201851738304015,0.001201355
126,2021,14,58552.33314732143,60204.96484,72.42857142857143,58091055854.14286,58758.55469,2.461616293904013,5.018357734,5,2,20135.3,1.6441523301833572,0.000887709
127,2021,15,61184.77287946428,56216.18359,76.42857142857143,72588420510.14285,60204.96484,-6.625336067,2.461616293904013,5,5,20135.3,1.6441523301833572,0.001107607
128,2021,16,52573.490513392855,49004.25391,58.285714285714285,63531386957,56216.18359,-12.82892083,-6.625336067,-43,5,20135.3,1.6441523301833572,0.000102865
129,2021,17,55663.42689732143,56631.07813,53.285714285714285,47890218571,49004.25391,15.563596240728145,-12.82892083,39,-43,20135.3,1.6441523301833572,0.000109034
130,2021,18,56963.83594,58232.31641,63.714285714285715,65538020315.42857,56631.07813,2.8274903714805446,15.563596240728145,12,39,20439.5,1.5107795761672316,0.000234451
131,2021,19,50646.83984,46456.05859,43.57142857142857,69138273705.42857,58232.31641,-20.2228909,2.8274903714805446,-52,12,20439.5,1.5107795761672316,9.681238095238096e-05
132,2021,20,39120.57142857143,34770.58203,18.142857142857142,80518458586,46456.05859,-25.1538269,-20.2228909,-13,-52,20439.5,1.5107795761672316,-0.000189232
133,2021,21,37261.595982142855,35678.12891,18.571428571428573,50029498570,34770.58203,2.6100997509456234,-25.1538269,0,-13,20439.5,1.5107795761672316,-3.99E-05
134,2021,22,37015.78125,35862.37891,21.857142857142858,35554984674.85714,35678.12891,0.5164228216231473,2.6100997509456234,-1,0,20439.5,1.5107795761672316,3.7978571428571434e-05
135,2021,23,36152.26172,39097.85938,19.285714285714285,42632573905.71429,35862.37891,9.021934872775908,0.5164228216231473,8,-1,20482.4,0.20988771740992895,-4.88E-05
136,2021,24,37732.38950892857,35698.29688,27.714285714285715,38564224293.28571,39097.85938,-8.695009278,9.021934872775908,-7,8,20482.4,0.20988771740992895,-2.74E-05
137,2021,25,33005.931361607145,34649.64453,19.714285714285715,43648828476.28571,35698.29688,-2.937541663,-8.695009278,-1,-7,20482.4,0.20988771740992895,-0.000298272
138,2021,26,34681.20591517857,35287.78125,25.428571428571427,33104174067.142857,34649.64453,1.8416833055082973,-2.937541663,2,-1,20482.4,0.20988771740992895,-0.00010465
139,2021,27,33753.23102678572,34240.1875,22.428571428571427,25492266063,35287.78125,-2.968715269,1.8416833055082973,-9,2,20633.4,0.737218295,-6.93E-05
140,2021,28,32173.19559151786,31796.81055,20.285714285714285,21071699168.57143,34240.1875,-7.135991744,-2.968715269,-6,-9,20633.4,0.737218295,-3.12E-05
141,2021,29,32610.451729910714,35350.1875,20.857142857142858,22344964315.857143,31796.81055,11.175262210298092,-7.135991744,3,-6,20633.4,0.737218295,-0.000131308
142,2021,30,40083.634486607145,39974.89453,47.285714285714285,33936159130.285713,35350.1875,13.082553045157116,11.175262210298092,34,3,20633.4,0.737218295,-1.03E-05
143,2021,31,41306.05747767857,43798.11719,54.714285714285715,32414671366.285713,39974.89453,9.564059395,13.082553045157116,26,34,20844.4,1.0226138203107693,3.548333333333333e-05
144,2021,32,46272.80412946428,47047.00391,70.42857142857143,33466857270.285713,43798.11719,7.417868455033116,9.564059395,6,26,20844.4,1.0226138203107693,9.189761904761905e-05
145,2021,33,47112.13281,49321.65234,73,33755674675.142857,47047.00391,4.834842282481292,7.417868455033116,4,6,20844.4,1.0226138203107693,0.000102948
146,2021,34,48563.73939732143,48829.83203,75.28571428571429,31992564669.714287,49321.65234,-0.997169172,4.834842282481292,-7,4,20844.4,1.0226138203107693,0.00010691
147,2021,35,49159.97600446428,51753.41016,72.85714285714286,36603574802.71429,48829.83203,5.9872786847371815,-0.997169172,0,-7,20844.4,1.0226138203107693,0.000175834
148,2021,36,46868.01618303572,46063.26953,51.285714285714285,41901580944.71429,51753.41016,-10.99471631,5.9872786847371815,-47,0,20973.8,0.6207902362264983,0.000118974
149,2021,37,47260.19642857143,47260.21875,46.714285714285715,32305993309,46063.26953,2.598489493,-10.99471631,9,-47,20973.8,0.6207902362264983,5.334761904761905e-05
150,2021,38,42967.423549107145,43208.53906,30.428571428571427,38585713490.42857,47260.21875,-8.573129356,2.598489493,-23,9,20973.8,0.6207902362264983,-4.58E-05
151,2021,39,44664.84486607143,48199.95313,32.142857142857146,31863159341.714287,43208.53906,11.55191582682315,-8.573129356,23,-23,20973.8,0.6207902362264983,7.519238095238096e-05
152,2021,40,53357.54241071428,54771.57813,67.71428571428571,37417077931.57143,48199.95313,13.634090022779457,11.55191582682315,17,23,21153.7,0.857736795,0.000125301
153,2021,41,58898.31641,61553.61719,73.85714285714286,39583506906.42857,54771.57813,12.382405792694147,13.634090022779457,8,17,21153.7,0.857736795,0.000165239
154,2021,42,62501.11383928572,60930.83594,77.28571428571429,36836664009.14286,61553.61719,-1.011770353,12.382405792694147,-5,8,21153.7,0.857736795,0.000288642
155,2021,43,61134.842075892855,61318.95703,72,36587722521.57143,60930.83594,0.6369863268380503,-1.011770353,2,-5,21153.7,0.857736795,0.000248843
156,2021,44,62090.46149553572,63326.98828,73.28571428571429,32437801124.142857,61318.95703,3.274731579300422,0.6369863268380503,-1,2,21327.6,0.8220784070871678,0.00018748
157,2021,45,65510.87946428572,65466.83984,75.85714285714286,37110896645.71429,63326.98828,3.3790515238091188,3.274731579300422,-1,-1,21327.6,0.8220784070871678,0.00022186
158,2021,46,59653.78794642857,58730.47656,53.57142857142857,36202850144.14286,65466.83984,-10.28973339,3.3790515238091188,-23,-1,21327.6,0.8220784070871678,0.000101276
159,2021,47,56149.53850446428,57248.45703,36,34847143001.57143,58730.47656,-2.523425005,-10.28973339,-23,-23,21327.6,0.8220784070871678,0.0001
160,2021,48,54383.91908482143,49368.84766,30.428571428571427,39527230258.85714,57248.45703,-13.76388078,-2.523425005,-15,-23,21327.6,0.8220784070871678,-5.19E-06
161,2021,49,49451.96819196428,50098.33594,23.571428571428573,29735499647.42857,49368.84766,1.477628739340543,-13.76388078,11,-15,21507.8,0.844914571,1.9871428571428573e-05
162,2021,50,47095.74274553572,46707.01563,26,30681485457.42857,50098.33594,-6.769327262,1.477628739340543,1,11,21507.8,0.844914571,4.6221904761904764e-05
163,2021,51,49613.07310267857,50809.51563,35.42857142857143,25007499970.285713,46707.01563,8.783477054,-6.769327262,12,1,21507.8,0.844914571,8.269285714285715e-05
164,2021,52,47631.71094,46306.44531,31.6,30292922472,50809.51563,-8.862651527,8.783477054,-12,12,21507.8,0.844914571,9.126266666666668e-05
165,2021,53,31427.81445,32782.02344,93.66666666666667,62420319108.666664,46306.44531,-29.20634867,-8.862651527,-1,-12,19334.6,1.1758303287824567,0.000466008
166,2022,1,43469.86719,41911.60156,20.285714285714285,39454683878.85714,32782.02344,27.849342925417155,-29.20634867,-6,-1,21566.1,0.27106445103637355,7.556095238095238e-05
167,2022,2,42926.966517857145,43113.87891,21.714285714285715,28496257792,41911.60156,2.8686027231794595,27.849342925417155,-2,-6,21566.1,0.27106445103637355,-2.15E-05
168,2022,3,39259.32868303572,36276.80469,19.571428571428573,28046577724.714287,43113.87891,-15.85817466,2.8686027231794595,-11,-2,21566.1,0.27106445103637355,2.3233333333333333e-05
169,2022,4,37348.400111607145,37917.60156,20.714285714285715,25532490699.42857,36276.80469,4.522991727453256,-15.85817466,16,-11,21566.1,0.27106445103637355,-0.00010656
170,2022,5,39526.92243303572,42412.43359,26.285714285714285,20568158474.142857,37917.60156,11.854209776008958,4.522991727453256,17,16,21566.1,0.27106445103637355,-3.70E-05
171,2022,6,43244.65178571428,42197.51563,47.857142857142854,25279727961.57143,42412.43359,-0.506733405,11.854209776008958,-1,17,21621,0.2545661941658395,-9.76E-06
172,2022,7,41463.78627232143,38431.37891,39.57142857142857,20710827793.142857,42197.51563,-8.925020023,-0.506733405,-19,-1,21621,0.2545661941658395,3.6295238095238096e-05
173,2022,8,38145.66294642857,37709.78516,24.571428571428573,27209958583.42857,38431.37891,-1.87761608,-8.925020023,1,-19,21621,0.2545661941658395,-1.67E-05
174,2022,9,41554.564732142855,38419.98438,34.142857142857146,26793910821.57143,37709.78516,1.883328732336445,-1.87761608,2,1,21621,0.2545661941658395,1.253761904761905e-05
175,2022,10,39109.763392857145,37849.66406,22.714285714285715,25138142736.57143,38419.98438,-1.484436607,1.883328732336445,-2,2,21722.8,0.4708385366079204,-1.01E-05
176,2022,11,40905.782924107145,41247.82422,25.571428571428573,26299577433.42857,37849.66406,8.978045751314257,-1.484436607,8,-2,21722.8,0.4708385366079204,1.0048095238095238e-05
177,2022,12,43708.678013392855,46820.49219,39.142857142857146,26941698536.857143,41247.82422,13.510210718500968,8.978045751314257,19,8,21722.8,0.4708385366079204,3.232619047619048e-05
178,2022,13,46542.747767857145,46453.56641,53.285714285714285,31904883133,46820.49219,-0.783686297,13.510210718500968,-12,19,21722.8,0.4708385366079204,7.184666666666667e-05
179,2022,14,43738.103794642855,42207.67188,41.142857142857146,26936714553.714287,46453.56641,-9.140083011,-0.783686297,-18,-12,21723.2,0.001841383,3.830619047619048e-05
180,2022,15,40206.60491071428,39716.95313,26.142857142857142,24950308529.857143,42207.67188,-5.901104324,-9.140083011,-4,-18,21723.2,0.001841383,9.412857142857143e-06
181,2022,16,40418.150111607145,39469.29297,25.571428571428573,26330691930.857143,39716.95313,-0.623562828,-5.901104324,0,-4,21723.2,0.001841383,1.2245238095238092e-05
182,2022,17,38912.07310267857,38469.09375,22.857142857142858,30954429652.42857,39469.29297,-2.534119928,-0.623562828,-1,0,21723.2,0.001841383,2.8613333333333336e-05
183,2022,18,36879.34766,34059.26563,23.714285714285715,34149251754.57143,38469.09375,-11.4633013,-2.534119928,-10,-1,21696.6,-0.122449731,6.571666666666667e-05
184,2022,19,29999.06417410714,31305.11328,10.571428571428571,51114418298.57143,34059.26563,-8.086352695,-11.4633013,-1,-10,21696.6,-0.122449731,3.3536190476190476e-05
185,2022,20,29754.295758928572,30323.72266,12.428571428571429,28061406014.857143,31305.11328,-3.134921175,-8.086352695,0,-1,21696.6,-0.122449731,9.042857142857147e-06
186,2022,21,29210.35909598214,29445.95703,12,30370688499.42857,30323.72266,-2.894649958,-3.134921175,4,0,21696.6,-0.122449731,4.251952380952381e-05
187,2022,22,30461.319475446428,29906.66211,12.857142857142858,29009083880.142857,29445.95703,1.564578382,-2.894649958,0,4,21696.6,-0.122449731,-6.11E-07
188,2022,23,29579.9668,26762.64844,13.571428571428571,30847092276.285713,29906.66211,-10.51275351,1.564578382,1,0,21652.4,-0.203718555,2.1023333333333336e-05
189,2022,24,21098.724051339286,20553.27148,7.714285714285714,44240845035.71429,26762.64844,-23.20165348,-10.51275351,-5,1,21652.4,-0.203718555,-7.14E-05
190,2022,25,20877.76143973214,21027.29492,11.285714285714286,25129865160.285713,20553.27148,2.306316237102993,-23.20165348,5,-5,21652.4,-0.203718555,-4.97E-05
191,2022,26,19816.223214285714,19297.07617,11.714285714285714,22489428995,21027.29492,-8.22844192,2.306316237102993,-1,5,21652.4,-0.203718555,-2.08E-05
192,2022,27,20970.14063,20860.44922,19.571428571428573,29564838717.285713,19297.07617,8.101605823340101,-8.22844192,10,-1,21644.5,-0.036485563,-1.15E-06
193,2022,28,20411.77901785714,20779.34375,18.714285714285715,26756853459.857143,20860.44922,-0.388800202,8.101605823340101,2,10,21644.5,-0.036485563,3.342666666666667e-05
194,2022,29,22865.872209821428,22609.16406,29.857142857142858,34901727101.14286,20779.34375,8.805958140521161,-0.388800202,10,2,21644.5,-0.036485563,5.508476190476191e-05
195,2022,30,22881.946707589286,23336.89648,33.714285714285715,31965662370.714287,22609.16406,3.2187497948322257,8.805958140521161,9,10,21644.5,-0.036485563,4.347380952380953e-05
196,2022,31,23028.037946428572,23175.89063,31.428571428571427,23770447937.714287,23336.89648,-0.689919756,3.2187497948322257,-3,9,21626.7,-0.082237982,1.7167142857142857e-05
197,2022,32,24003.59961,24319.33398,39.857142857142854,27906145271.42857,23175.89063,4.933762321701499,-0.689919756,17,-3,21626.7,-0.082237982,7.511857142857142e-05
198,2022,33,22592.39063,21534.12109,35.57142857142857,29823430362.42857,24319.33398,-11.45266927,4.933762321701499,-18,17,21626.7,-0.082237982,6.074761904761906e-06
199,2022,34,20834.498883928572,19616.81445,27.142857142857142,31906577472.714287,21534.12109,-8.903575086,-11.45266927,-1,-18,21626.7,-0.082237982,-5.05E-05
200,2022,35,20008.61133,19986.71289,22.857142857142858,29787341468.57143,19616.81445,1.8856192904504656,-8.903575086,-4,-1,21626.7,-0.082237982,-4.89E-06
201,2022,36,20300.163504464286,21769.25586,23.571428571428573,37075556135.28571,19986.71289,8.918639991001836,1.8856192904504656,3,-4,21507.7,-0.550245761,2.422857142857143e-05
202,2022,37,20275.589006696428,19419.50586,26.142857142857142,37414312499.42857,21769.25586,-10.79389215,8.918639991001836,2,3,21507.7,-0.550245761,1.5812380952380952e-05
203,2022,38,19061.80245535714,18802.09766,22.428571428571427,36124799766.42857,19419.50586,-3.179319843,-10.79389215,3,2,21507.7,-0.550245761,-3.35E-05
204,2022,39,19302.997488839286,19044.10742,21.142857142857142,40041445932.42857,18802.09766,1.2871423712904375,-3.179319843,3,3,21507.7,-0.550245761,2.0601904761904765e-05
205,2022,40,19783.77539,19446.42578,23.428571428571427,28115601828.714287,19044.10742,2.1125608591814458,1.2871423712904375,-2,3,21433.4,-0.345457673,5.331380952380952e-05
206,2022,41,19179.233816964286,19268.09375,22.571428571428573,28277154063.285713,19446.42578,-0.917042717,2.1125608591814458,2,-2,21433.4,-0.345457673,2.4525238095238095e-05
207,2022,42,19289.44503348214,19567.00781,22,25094921443.42857,19268.09375,1.5513421637778775,-0.917042717,3,2,21433.4,-0.345457673,3.0101428571428575e-05
208,2022,43,20363.87695,20635.60352,29.285714285714285,43190817680.71429,19567.00781,5.461211613777496,1.5513421637778775,12,3,21433.4,-0.345457673,4.8731904761904765e-05
209,2022,44,20672.421037946428,20926.48633,32.714285714285715,45895736915,20635.60352,1.4096162115139859,5.461211613777496,9,12,21433.4,-0.345457673,4.917047619047619e-05
210,2022,45,17542.640485491072,16353.36523,26.142857142857142,67344178965.57143,20926.48633,-21.85326778,1.4096162115139859,-11,9,21367.1,-0.309330298,-0.00044984
211,2022,46,16651.56082589286,16291.83203,22.714285714285715,30329418143,16353.36523,-0.37627242,-21.85326778,0,-11,21367.1,-0.309330298,-0.000186799
212,2022,47,16374.71079799107,16444.62695,21.857142857142858,26338055795.57143,16291.83203,0.9378621236820885,-0.37627242,5,0,21367.1,-0.309330298,-8.10E-05
213,2022,48,16846.483816964286,17130.48633,27.142857142857142,22332240392.857143,16444.62695,4.170720180853145,0.9378621236820885,-2,5,21367.1,-0.309330298,-4.82E-05
214,2022,49,17073.143136160714,17104.19336,26.285714285714285,18489816075.57143,17130.48633,-0.153486412,4.170720180853145,0,-2,21273.2,-0.439460666,-7.02E-05
215,2022,50,17195.546316964286,16757.97656,28.285714285714285,20310114038,17104.19336,-2.024163254,-0.153486412,-1,0,21273.2,-0.439460666,-6.03E-05
216,2022,51,16782.936662946428,16841.98633,28.142857142857142,15428281555.428572,16757.97656,0.501312108,-2.024163254,0,-1,21273.2,-0.439460666,4.130619047619048e-05
217,2022,52,24376.750732421875,16547.49609,26.75,17352009420,16841.98633,-1.748548114,0.501312108,4,0,21566.1,0.27106445103637355,9.0825e-05
218,2023,1,16866.642020089286,17091.14453,26.714285714285715,12858944903.285715,16547.49609,3.2853818754206343,-1.748548114,-2,4,21188.1,-0.400033845,4.2104285714285715e-05
219,2023,2,19030.57198660714,20880.79883,33.714285714285715,25038274311.857143,17091.14453,22.173203731007447,3.2853818754206343,27,-2,21188.1,-0.400033845,6.564952380952381e-05
220,2023,3,21754.47433035714,22720.41602,50,26991252867,20880.79883,8.810090086314908,22.173203731007447,8,27,21188.1,-0.400033845,8.667809523809524e-05
221,2023,4,23086.56026785714,23774.56641,52.714285714285715,25355275362.42857,22720.41602,4.639661482870968,8.810090086314908,5,8,21188.1,-0.400033845,0.000101614
222,2023,5,23273.128348214286,22955.66602,57.714285714285715,24440034824.142857,23774.56641,-3.444438803,4.639661482870968,-3,5,21188.1,-0.400033845,0.000127079
223,2023,6,22299.014229910714,21788.20313,52.857142857142854,24316084312.57143,22955.66602,-5.085728682,-3.444438803,-6,-3,21117.6,-0.33273394,8.193142857142857e-05
224,2023,7,23642.106305803572,24327.64258,56.285714285714285,29864328682.285713,21788.20313,11.65511189039367,-5.085728682,12,-6,21117.6,-0.33273394,0.000102001
225,2023,8,23905.221819196428,23561.21289,55.57142857142857,25781819638.42857,24327.64258,-3.150447829,11.65511189039367,-7,12,21117.6,-0.33273394,0.000107052
226,2023,9,22991.969308035714,22435.51367,50.142857142857146,19827255128.57143,23561.21289,-4.777764303,-3.150447829,-3,-7,21117.6,-0.33273394,8.52452380952381e-05
227,2023,10,21387.747488839286,22163.94922,41.57142857142857,27436780906.57143,22435.51367,-1.210422267,-4.777764303,-15,-3,20870.5,-1.170114028,-0.000173368
228,2023,11,25828.69168526786,28038.67578,55,43690443294.28571,22163.94922,26.50577523219629,-1.210422267,14,-15,20870.5,-1.170114028,-0.00018591